Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,position_7,position_8,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6,effort_7,effort_8
1705910005.1654718,24550,1705910208,774439573,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317104580297803,-0.6585154106993424,0.6192614942843013,-2.1538849715517276,-0.5146641299989488,3.1714858431415975,0.09028251981701671,0.0,0.0,-0.00045606836053361594,-0.00010142816367245571,-0.0012174205535856058,0.0009588831834375298,0.00020577969487632145,0.00018938140523915752,-0.0005664936007573411,0.0,0.0,0.010365515947341919,1.272592306137085,-9.787968635559082,16.805055618286133,1.674919605255127,0.2638489007949829,0.01764965057373047,0.0,0.0
1705910005.2009344,24551,1705910208,807794570,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317076739700216,-0.6585154106953794,0.619264002827896,-2.1538849715517276,-0.5146661645041571,3.17148777499789,0.09028617806610018,0.0,0.0,0.0013351008084690461,6.155043072768878e-05,0.0011930043095270382,-0.00022519906797247916,-0.00022335287478430675,-0.00016354822786344148,0.0006605880516551209,0.0,0.0,-0.02930733561515808,1.272592306137085,-9.823674201965332,16.805055618286133,1.693230152130127,0.2739197015762329,-0.0034074783325195312,0.0,0.0
1705910005.2327597,24552,1705910208,841089725,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317104551412979,-0.6585126266395837,0.6192690112465324,-2.1538902612652695,-0.5146640107896593,3.171484552423454,0.09028468715881866,0.0,0.0,-0.0011117649438642005,0.0017883898702304995,0.0007927432927311344,-0.0018197353720236238,0.00021183292043694787,-7.627867528020616e-05,0.00026016947866430864,0.0,0.0,0.010365515947341919,1.232919454574585,-9.895085334777832,16.880434036254883,1.674919605255127,0.2739197015762329,0.006663322448730469,0.0,0.0
1705910005.2654343,24553,1705910208,874439001,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317104580297803,-0.6585154106993424,0.6192665055927478,-2.1538874772055108,-0.514665147251553,3.171486512161748,0.09027908391360147,0.0,0.0,-2.704330657896054e-05,0.00016792867448192265,0.0005293742804085086,6.149053428363727e-05,-0.0002671660023124478,-0.0006047044591466526,-0.001626545892204697,0.0,0.0,0.010365515947341919,1.272592306137085,-9.859379768371582,16.840761184692383,1.684074878692627,0.2849060297012329,0.04786205291748047,0.0,0.0
1705910005.2989068,24554,1705910208,907815694,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317104580297803,-0.6585126266395837,0.6192665055927478,-2.1538849715517276,-0.5146661645041571,3.171485612061297,0.09027906196183928,0.0,0.0,4.272911975282676e-05,0.0007683467171751473,0.002010298978825341,6.345641470341128e-05,-0.0004630472921317026,5.258684700759244e-05,-0.0015533187068730125,0.0,0.0,0.010365515947341919,1.232919454574585,-9.859379768371582,16.805055618286133,1.693230152130127,0.2739197015762329,0.04786205291748047,0.0,0.0
1705910005.332566,24555,1705910208,941087245,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317076739700216,-0.658515410592296,0.6192665055927478,-2.153882187491969,-0.5146661512586804,3.1714833724194413,0.09028586056479614,0.0,0.0,0.0013818778365348,-6.98889582978456e-05,-0.0001312955828248098,0.0013705828240770208,-0.0001264745187547094,-0.0006267305112918081,0.0008480544827063192,0.0,0.0,-0.02930733561515808,1.272592306137085,-9.859379768371582,16.765382766723633,1.693230152130127,0.2849060297012329,-0.013478279113769531,0.0,0.0
1705910005.365851,24556,1705910208,974541664,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317129636835632,-0.6585126266382627,0.6192665055927478,-2.153887229956614,-0.51466514725088,3.1714833375525004,0.09028244295638113,0.0,0.0,-0.0012118528671721603,0.0008960247248044116,9.954596270744975e-05,4.683833281426005e-06,0.00011619385294207163,-5.4834856987977555e-05,0.0001333482339703695,0.0,0.0,0.04607108235359192,1.232919454574585,-9.859379768371582,16.840761184692383,1.684074878692627,0.2849060297012329,0.01764965057373047,0.0,0.0
1705910005.4003441,24557,1705910209,7752418,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317076739704721,-0.6585179193510726,0.6192639999389649,-2.1538848891354285,-0.5146641299989488,3.1714854047405776,0.09028122803254122,0.0,0.0,0.00077964637680338,-0.0008834651156239188,-0.0001019010956958231,0.0005190484663898508,0.0002771517558711607,-0.0006844690976415377,-0.0008469681329104661,0.0,0.0,-0.02930733561515808,1.308297872543335,-9.823674201965332,16.805055618286133,1.674919605255127,0.2949768304824829,0.03779125213623047,0.0,0.0
1705910005.433074,24558,1705910209,41254043,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317129636716746,-0.6585179163531253,0.6192665055927478,-2.153882191271199,-0.5146661645041654,3.1714833323840015,0.09028362206617992,0.0,0.0,-0.0011370159433100597,-0.00047075458415180634,-0.0006339115261776655,0.0005060900659355298,-0.00034879407218332397,-0.00043652294229238914,-0.0008706067639198163,0.0,0.0,0.04607108235359192,1.308297872543335,-9.859379768371582,16.765382766723633,1.693230152130127,0.2849060297012329,0.006663322448730469,0.0,0.0
1705910005.466015,24559,1705910209,74642658,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317076739700216,-0.6585154108103775,0.6192690343579795,-2.1538874771678262,-0.5146661645041571,3.17148474022839,0.09028701891638317,0.0,0.0,0.0010635704493419868,0.0002128234186561867,0.0008535116760886225,-0.0005110539235212457,-0.0004688030697756399,-0.00023957906102312171,0.0018036423857231579,0.0,0.0,-0.02930733561515808,1.272592306137085,-9.895085334777832,16.840761184692383,1.693230152130127,0.2849060297012329,-0.02354907989501953,0.0,0.0
1705910005.5001252,24560,1705910209,107919216,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317048987405806,-0.6585179163531253,0.6192665055927471,-2.1538849715517276,-0.5146641299989488,3.171484670179339,0.09028128238586096,0.0,0.0,0.0013427091120740322,-0.0004359277093405557,0.0004007395864249221,0.0006606453900755259,0.00042581811863619365,0.00025493537733452324,-0.0007873411436863038,0.0,0.0,-0.06898018717765808,1.308297872543335,-9.859379768371582,16.805055618286133,1.674919605255127,0.2739197015762329,0.02772045135498047,0.0,0.0
1705910005.532822,24561,1705910209,141171455,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317076739700217,-0.6585154106993424,0.6192690112465324,-2.1538849715517276,-0.514665147251553,3.17148455694534,0.09028586456527125,0.0,0.0,0.00034116968789914547,-0.00013664150362995066,0.00013270334373382278,0.00016847977371547664,3.128111442479542e-06,-0.0002199291540047409,0.0007311516233259273,0.0,0.0,-0.02930733561515808,1.272592306137085,-9.895085334777832,16.805055618286133,1.684074878692627,0.2739197015762329,-0.013478279113769531,0.0,0.0
1705910005.566507,24562,1705910209,174556493,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317129636835634,-0.6585154106993424,0.6192665065557248,-2.1538874772055108,-0.5146641299989488,3.171483684934765,0.09029133170982169,0.0,0.0,-0.0011038059116272286,-0.00016123779549438553,-0.00037276544490936315,-0.00043166573347427776,0.00042273370303932473,-0.0002627124971873686,0.0020875332714397113,0.0,0.0,0.04607108235359192,1.272592306137085,-9.859379768371582,16.840761184692383,1.674919605255127,0.2849060297012329,-0.03361988067626953,0.0,0.0
1705910005.6011024,24563,1705910209,207743167,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.53171014602522,-0.6585154106993424,0.6192639999389702,-2.1538849715517276,-0.5146641299989488,3.1714847224885485,0.09028240136929673,0.0,0.0,-0.00024274371576641406,0.00033298749245504823,-0.0009730907842693113,0.0005601931657808944,0.00016401929012803662,-0.0002258043209884124,-0.0009114263517550104,0.0,0.0,0.010365515947341919,1.272592306137085,-9.823674201965332,16.805055618286133,1.674919605255127,0.2739197015762329,0.01764965057373047,0.0,0.0
1705910005.6327403,24564,1705910209,241120100,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317104580297859,-0.6585154106993424,0.619263999903299,-2.1538821874918135,-0.514665147251553,3.1714856844829757,0.09027670620891076,0.0,0.0,0.0001450561490797604,-0.00013629392517684437,-0.0006127718708601191,0.0026727335249392735,-0.00016473083042400493,0.00028292532417268257,-0.002620024377359045,0.0,0.0,0.010365515947341919,1.272592306137085,-9.823674201965332,16.765382766723633,1.684074878692627,0.2638489007949829,0.06891918182373047,0.0,0.0
1705910005.665918,24565,1705910209,274444103,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317104580297805,-0.6585154106993442,0.6192639999350019,-2.1538874772055108,-0.5146641299989488,3.171483331773944,0.09028362358063131,0.0,0.0,-0.0007904658452620625,0.0002051828252136878,-0.0004895006092283422,-0.0007826905105193893,0.00016373852746852526,-0.0001361714975963345,0.0007117806261429451,0.0,0.0,0.010365515947341919,1.272592306137085,-9.823674201965332,16.840761184692383,1.674919605255127,0.2849060297012329,0.006663322448730469,0.0,0.0
1705910005.7001607,24566,1705910209,307771444,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317076739700217,-0.6585179163531253,0.6192639999389649,-2.1538849715517276,-0.514665147251553,3.1714834494596227,0.09027674419639685,0.0,0.0,0.00030062897619544755,-0.0001677229454762053,-0.001000397833233642,0.0001061623706228528,-3.854004298767894e-05,-0.0004842432715484305,-0.002615220738629738,0.0,0.0,-0.02930733561515808,1.308297872543335,-9.823674201965332,16.805055618286133,1.684074878692627,0.2849060297012329,0.06891918182373047,0.0,0.0
1705910005.7319489,24567,1705910209,341087818,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317106964483596,-0.6585126266395837,0.6192665055927478,-2.1538850480811425,-0.5146631127463447,3.1714848812045964,0.09028240153133645,0.0,0.0,-0.004151310930823015,0.0013056448572992421,6.071653301165999e-05,0.0005843749159433285,0.0005879585290247665,-0.00016834168395373227,-0.00027102327974259233,0.0,0.0,0.010365515947341919,1.232919454574585,-9.859379768371582,16.805055618286133,1.665764331817627,0.2849060297012329,0.01764965057373047,0.0,0.0
1705910005.7653263,24568,1705910209,374469041,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317076739700217,-0.6585154110324476,0.6192690112465307,-2.1538849715517276,-0.514665147251553,3.1714877313916046,0.09027944456913492,0.0,0.0,0.0016215882843749506,0.00019832143473180562,0.0018038075127876324,0.0005712568865578056,-0.00011102183066721052,-0.00011377023882847789,-0.0017792714086090477,0.0,0.0,-0.02930733561515808,1.272592306137085,-9.895085334777832,16.805055618286133,1.684074878692627,0.2739197015762329,0.04786205291748047,0.0,0.0
1705910005.7999282,24569,1705910209,407801151,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317076739700217,-0.6585154110324476,0.6192690112465307,-2.1538849715517276,-0.514665147251553,3.1714877313916046,0.09027944456913492,0.0,0.0,0.0016215882843749506,0.00019832143473180562,0.0018038075127876324,0.0005712568865578056,-0.00011102183066721052,-0.00011377023882847789,-0.0017792714086090477,0.0,0.0,-0.02930733561515808,1.272592306137085,-9.895085334777832,16.805055618286133,1.684074878692627,0.2739197015762329,0.04786205291748047,0.0,0.0
1705910005.831977,24570,1705910209,441098451,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317106964483596,-0.6585179163531253,0.6192640002599572,-2.1538849715517276,-0.5146641299989488,3.1714888503160847,0.09028586050879596,0.0,0.0,0.0006653626743846971,-0.00013823090462254,-0.0007240194850824447,0.0008824559779316087,0.0004174224789565439,0.0007833468361512935,0.0015024977145661799,0.0,0.0,0.010365515947341919,1.308297872543335,-9.823674201965332,16.805055618286133,1.674919605255127,0.2638489007949829,-0.013478279113769531,0.0,0.0
1705910005.8657076,24571,1705910209,474420547,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317076739700217,-0.6585126266276948,0.6192686116591962,-2.1538796818381862,-0.5146631127463447,3.171485794953462,0.09028478055229756,0.0,0.0,0.0011486224449383496,0.000861521961174076,0.006507686812832344,0.0025070523634120843,0.0006879250651105678,0.0006326297148243278,0.0010298613523098909,0.0,0.0,-0.02930733561515808,1.232919454574585,-9.859379768371582,16.729677200317383,1.665764331817627,0.2638489007949829,-0.0034074783325195312,0.0,0.0
1705910005.8990095,24572,1705910209,507742404,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317104580297805,-0.6585154106993424,0.6192665055821801,-2.1538874772055108,-0.5146641299989488,3.171486529692081,0.09028474689151018,0.0,0.0,5.889238844203722e-05,0.0006571507950022907,0.00017414852549720491,-0.0003326571587498413,0.00030056421576023516,-0.00033299948492012315,0.0005235688869875151,0.0,0.0,0.010365515947341919,1.272592306137085,-9.859379768371582,16.840761184692383,1.674919605255127,0.2849060297012329,-0.0034074783325195312,0.0,0.0
1705910005.9333978,24573,1705910209,541219234,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317104580297803,-0.6585154106993593,0.6192618897352822,-2.153881940243216,-0.514665147251553,3.171484957987614,0.09028804414583219,0.0,0.0,-0.0004852643160656328,0.00017514743159447685,-0.0006781048995031102,0.0014628758453275811,6.066267982604304e-05,-0.00015523383162329132,0.0011080848633049205,0.0,0.0,0.010365515947341919,1.272592306137085,-9.823674201965332,16.765382766723633,1.684074878692627,0.2739197015762329,-0.02354907989501953,0.0,0.0
1705910005.9660432,24574,1705910209,574703693,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317104580297803,-0.6585154106993424,0.6192690112466774,-2.153882187491969,-0.514664074367947,3.1714845529615148,0.09028906703482001,0.0,0.0,-0.00040651752952906514,0.0008475309910775441,0.001439386991812244,0.0034959712319737792,0.0001220601802663604,-2.4662282889428857e-05,0.0018968503741709658,0.0,0.0,0.010365515947341919,1.272592306137085,-9.895085334777832,16.765382766723633,1.684074878692627,0.2739197015762329,-0.013478279113769531,0.0,0.0
1705910006.000291,24575,1705910209,607892274,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317048899102628,-0.6585179163531253,0.6192665055940687,-2.153890261265701,-0.514665147251553,3.171484552496942,0.09028477669712104,0.0,0.0,0.0019227774108947176,-0.0007468809275937229,-0.00010480183321902268,-0.0013927401625343028,9.249561132950777e-05,-6.292492554697923e-06,-0.0010602954872427058,0.0,0.0,-0.06898018717765808,1.308297872543335,-9.859379768371582,16.880434036254883,1.684074878692627,0.2739197015762329,0.03779125213623047,0.0,0.0
1705910006.0321949,24576,1705910209,641166687,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317104580297803,-0.6585101208788032,0.6192614943923261,-2.1538849715517276,-0.5146641299989488,3.171484744570876,0.09028586002223975,0.0,0.0,-0.0003863532095033185,0.0009693258635730968,-0.0012700876872578956,0.0008785902458788892,0.00015194698817019544,-0.0002685496335893765,0.0010524413989033538,0.0,0.0,0.010365515947341919,1.197213888168335,-9.787968635559082,16.805055618286133,1.674919605255127,0.2849060297012329,-0.013478279113769531,0.0,0.0
1705910006.0657537,24577,1705910209,674520015,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317076739700215,-0.6585204664094639,0.6192717953062894,-2.153884971551572,-0.5146641299989485,3.171486567322891,0.09028335724157198,0.0,0.0,0.005257613307342295,-0.0019890233137557518,0.0027042439520165145,-8.830880316151185e-05,0.00023836941215682326,-0.0004953387925604483,-0.0011720293141567978,0.0,0.0,-0.02930733561515808,1.347970724105835,-9.934758186340332,16.805055618286133,1.674919605255127,0.2849060297012329,0.03779125213623047,0.0,0.0
1705910006.100616,24578,1705910209,707740783,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317076739700216,-0.6585153326982023,0.6192690141354618,-2.1538849970615344,-0.5146641300049305,3.1714857125869655,0.09028809814594359,0.0,0.0,0.0006037710285043541,0.005153182476863591,0.0009321765572058503,0.0007859930904903173,0.00028614117450248474,0.0006089861196201006,0.0015441866791134642,0.0,0.0,-0.02930733561515808,1.272592306137085,-9.895085334777832,16.805055618286133,1.674919605255127,0.2638489007949829,-0.03361988067626953,0.0,0.0
1705910006.132433,24579,1705910209,741105079,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.5317129636835632,-0.6585154106993424,0.6192642339423851,-2.153882187491969,-0.5146641167534721,3.1714845524772275,0.09028367469336292,0.0,0.0,-0.0007594898851886577,-0.00022534610452724672,-0.0010371182024927687,0.0017433369155121059,0.00023173839674695983,0.00010530005972635456,0.00020631044313592186,0.0,0.0,0.04607108235359192,1.272592306137085,-9.823674201965332,16.765382766723633,1.674919605255127,0.2739197015762329,0.006663322448730469,0.0,0.0
